CustomerId,FirstName,LastName,Country,City,DOB
48491,Edison,Perez,England,Leeds,10/15/1972
48492,Elden,Leon,Spain,Córdoba,03/26/1986
48493,Brandi,Stewart,Italy,Palermo,09/17/1997
48494,Johnie,Leblanc,Netherlands,Utrecht,04/18/1996
48495,Michael,Castro,Spain,Zaragoza,08/17/1973
48496,Rhoda,Trevino,France,Marseille,06/11/1965
48497,Percy,Gillespie,Spain,Bilbao,08/15/1947
48498,Judson,Stephens,Spain,Madrid,03/26/1984
48499,Fermin,Reid,Ireland,Waterford,10/07/1968
48500,Yesenia,Silva,Germany,Frankfurt,03/27/1942
48501,Emory,Joyce,Ireland,Cork,03/10/1963
48502,Zachery,Grimes,Netherlands,Utrecht,08/13/1970
48503,Theron,Buckley,Italy,Naples,09/17/1953
48504,Walter,Flynn,Germany,Bonn,01/03/1946
48505,Leonardo,Lara,Spain,Alicante,06/08/1953
48506,Milan,Callahan,Spain,Murcia,11/26/1967
48507,Jake,McKinney,France,Nice,10/09/1952
48508,Deloris,Mendez,Switzerland,Basel,07/18/1983
48509,Rosario,Malone,England,Bristol,10/14/1956
48510,Paige,Evans,Italy,Rome,09/03/1946
48511,Lynne,Preston,Netherlands,Rotterdam,04/04/1984
48512,Carla,Floyd,Switzerland,Geneva,10/12/1983
48513,Colby,Buck,Netherlands,Utrecht,07/20/1964
48514,Curtis,Hubbard,Spain,Córdoba,10/18/1963
48515,Kendra,United Kingdom,England,London,03/19/1999
48516,Amparo,Holt,England,Leeds,01/05/1943
48517,Vaughn,Clayton,Italy,Palermo,05/20/2003
48518,Jannie,Simon,Germany,Munich,05/03/1956
48519,Long,Gaines,France,Lyon,02/24/1953
48520,Raphael,Irwin,England,Liverpool,08/06/1976
48521,Celina,Kidd,Spain,Barcelona,06/09/1956
48522,Teresa,Terrell,Switzerland,Zürich,11/20/1957
48523,Claudia,Weaver,France,Nice,07/04/1984
48524,Rufus,Alston,Spain,Alicante,10/17/1992
48525,Keri,Ruiz,Italy,Genoa,10/21/1993
48526,Anton,Dean,Spain,Madrid,02/23/1983
48527,Brent,Moses,Spain,Zaragoza,09/23/1958
48528,Ora,Patterson,Germany,Düsseldorf,08/18/1964
48529,Freeman,Blackburn,Portugal,Lisbon,05/13/1943
48530,Ada,Cooley,Netherlands,Amsterdam,09/25/1967
48531,Georgia,Daniel,Ireland,Limerick,03/16/1959
48532,Kip,Langley,Italy,Catania,08/22/1958
48533,Harry,Travis,Spain,Valencia,10/21/1986
48534,Brigitte,Alford,Spain,Bilbao,07/05/1989
48535,Merle,Hernandez,Italy,Bologna,11/27/1951
48536,Josefina,Irwin,Italy,Naples,06/07/1989
48537,Willis,Frazier,France,Paris,09/07/1948
48538,Courtney,Franklin,Spain,Alicante,03/07/1947
48539,Berry,Yang,France,Nantes,09/26/1944
48540,Shirley,Case,Germany,Munich,05/03/1970
48541,Betty,Ochoa,Ireland,Waterford,08/19/1974
48542,Katharine,Crawford,Netherlands,Amsterdam,06/19/1990
48543,Roxanne,Padilla,Ireland,Cork,05/20/1994
48544,Francesca,Hodges,Spain,Madrid,07/11/1962
48545,Anton,Beck,Germany,Hamburg,02/13/1969
48546,Garrett,Cross,Italy,Milan,09/04/1945
48547,Nola,Parsons,Switzerland,Zürich,04/20/1975
48548,Willie,Reynolds,England,London,08/22/1966
48549,Nona,Barlow,Italy,Florence,03/26/2004
48550,Columbus,Branch,Netherlands,Rotterdam,04/23/1996
48551,Tiffany,Compton,Switzerland,Basel,05/04/1960
48552,Edmond,Garner,Portugal,Porto,02/14/1963
48553,Roxanne,Ingram,Ireland,Cork,07/01/1968
48554,Curt,Kidd,Spain,Madrid,11/26/1975
48555,Yvonne,Glover,Italy,Bologna,03/07/1988
48556,Marlene,Navarro,Italy,Bologna,08/22/1972
48557,Rudolf,Butler,Italy,Palermo,07/11/1984
48558,Adrian,Sears,England,Leeds,09/09/1962
48559,Leland,Castro,France,Marseille,04/14/1969
48560,Savannah,Albert,England,London,08/06/1987
48561,Boris,Harvey,Italy,Florence,07/19/1984
48562,Judy,David,England,Leeds,08/25/1974
48563,Nathanael,Watson,Italy,Milan,06/02/2002
48564,Chet,Combs,France,Toulouse,11/03/1993
48565,Maura,Stout,Germany,Berlin,01/04/1970
48566,Lilian,Camacho,Spain,Córdoba,04/12/1989
48567,Sabrina,Thompson,Italy,Palermo,07/19/1980
48568,Emma,Waller,Italy,Catania,02/18/1989
48569,Shana,Maynard,England,Manchester,05/25/1953
48570,Rico,Petersen,Portugal,Lisbon,02/27/1943
48571,Prince,Espinoza,Spain,Córdoba,09/03/1983
48572,Misty,Ray,Spain,Barcelona,07/02/1972
48573,Shanna,Meyer,France,Lyon,03/22/1972
48574,Rocco,Richard,France,Nantes,01/04/1998
48575,Leslie,Santiago,Germany,Munich,08/16/1961
48576,Sybil,Lott,Spain,Zaragoza,01/18/1997
48577,Lacey,Ferguson,France,Paris,10/08/1949
48578,Noe,Clements,Switzerland,Geneva,03/20/1956
48579,Royce,Ortega,Portugal,Lisbon,05/04/1944
48580,Everette,Briggs,Switzerland,Lucerne,07/24/1974
48581,Milo,Herman,Italy,Naples,06/26/2001
48582,Jerrold,McPherson,Netherlands,Amsterdam,01/19/1984
48583,Olin,Conner,Italy,Palermo,08/12/1973
48584,Lacey,Ford,Germany,Hamburg,07/14/1959
48585,Milford,Marks,Italy,Rome,04/11/2004
48586,Octavio,Lowe,Ireland,Waterford,11/16/1993
48587,Cristina,Shepherd,France,Toulouse,04/26/1948
48588,Berta,Ramos,Spain,Córdoba,11/27/1980
48589,Jeanette,Hyde,Ireland,Limerick,09/25/1990
48590,Hyman,Santos,England,Liverpool,07/04/1950
48591,Dianne,Puckett,Spain,Alicante,01/04/1962
48592,Marjorie,Emerson,England,Newcastle,01/18/1955
48593,Trinidad,Wolfe,Germany,Hamburg,04/01/1972
48594,Israel,Buckley,England,Manchester,06/14/1984
48595,Dwayne,McLaughlin,Germany,Frankfurt,02/18/1966
48596,Chris,Goff,France,Marseille,01/25/1948
48597,Dusty,Gilbert,England,Bristol,02/02/1998
48598,David,Nichols,France,Toulouse,06/06/1980
48599,Susan,Howell,Spain,Seville,07/10/1968
48600,Lucas,Chambers,Switzerland,Geneva,01/02/1973
48601,Shirley,Beasley,Spain,Seville,02/17/1998
48602,Neil,Gibson,Belgium,Antwerp,01/26/1995
48603,Giuseppe,Burt,Belgium,Antwerp,02/07/1968
48604,Brant,Booth,France,Lyon,05/15/1942
48605,Harley,Nunez,Ireland,Limerick,04/25/1982
48606,Ulysses,Golden,Switzerland,Basel,04/21/1962
48607,Rebekah,Manning,France,Nice,09/02/1976
48608,Juanita,Conley,Germany,Berlin,01/27/1967
48609,Brooke,Powers,Spain,Zaragoza,02/12/1950
48610,Chase,Lyons,Italy,Catania,02/04/1957
48611,Sonja,Townsend,Germany,Cologne,10/21/1961
48612,Stanton,Brady,Italy,Florence,02/23/1961
48613,Houston,Yang,Germany,Hamburg,10/08/1950
48614,Lourdes,Combs,Germany,Cologne,05/16/1996
48615,Margarito,Stewart,Portugal,Lisbon,09/11/1980
48616,Ivory,Roach,Germany,Munich,05/19/1978
48617,Werner,Glover,England,Manchester,02/18/1956
48618,Albert,Strong,Italy,Rome,01/10/1975
48619,Mario,Wilkinson,France,Marseille,11/23/1953
48620,Arline,Kelly,Ireland,Tralee,03/01/1957
48621,Dion,McMahon,Germany,Bonn,10/13/1999
48622,Gaylord,Bailey,Spain,Alicante,02/06/1997
48623,Lilly,Martinez,Germany,Berlin,11/09/1977
48624,Blaine,Farrell,Germany,Munich,08/05/1994
48625,Dwight,Battle,Ireland,Waterford,01/01/1980
48626,Sid,Chang,Netherlands,The Hague,11/19/2001
48627,Otha,Maxwell,Germany,Hamburg,09/14/1945
48628,Corrine,Kirk,France,Lyon,03/18/1992
48629,Joni,Bender,Netherlands,Utrecht,08/02/1965
48630,Jonas,Blackburn,France,Lyon,08/26/1965
48631,Carey,McBride,Ireland,Dublin,07/26/1984
48632,Eva,Richmond,Switzerland,Zürich,05/11/1995
48633,Winfred,Melton,Spain,Zaragoza,04/27/1993
48634,Eugenia,Chandler,Ireland,Limerick,10/25/1946
48635,Henry,Chase,England,Birmingham,03/16/1996
48636,Don,Castaneda,Spain,Bilbao,05/11/1971
48637,Rose,Dodson,Spain,Madrid,09/16/1970
48638,Latisha,Crawford,England,London,04/08/1978
48639,Shawn,Decker,France,Marseille,08/27/1952
48640,Bernie,Grimes,Italy,Bologna,03/15/1962
48641,Roseann,Townsend,France,Paris,07/11/1986
48642,Antone,OBrien,Germany,Bonn,10/03/1953
48643,Robin,Suarez,Portugal,Lisbon,07/20/1954
48644,Abraham,Kline,Spain,Barcelona,04/15/1942
48645,Angie,Reed,Portugal,Porto,08/11/1999
48646,Cynthia,Reeves,Portugal,Porto,01/02/1976
48647,Andrew,Sandoval,Spain,Madrid,05/17/1959
48648,Joann,Wiggins,France,Lyon,10/09/1942
48649,Brett,Berg,Italy,Genoa,04/02/1944
48650,Ola,Frye,Germany,Dresden,09/27/2000
48651,Dolly,Yang,England,Leeds,10/07/1949
48652,Rodolfo,Randall,England,Leeds,10/18/1984
48653,Deborah,Patton,Italy,Florence,10/03/1970
48654,Rocky,Carr,England,Birmingham,04/20/1981
48655,Mary,Goodwin,England,Leeds,08/24/1945
48656,Yesenia,Ward,Italy,Milan,07/09/1972
48657,Whitney,Singleton,Ireland,Waterford,06/17/1983
48658,Dena,Francis,Switzerland,Basel,05/16/1982
48659,Eusebio,Atkinson,Portugal,Lisbon,06/14/1981
48660,Fidel,Brooks,France,Toulouse,10/22/2002
48661,Russell,Delacruz,Netherlands,The Hague,08/22/1961
48662,Rory,Lancaster,France,Marseille,06/11/1984
48663,Joanna,Reid,Ireland,Tralee,05/15/1975
48664,Tricia,Ellis,Switzerland,Basel,02/11/1971
48665,Lorna,Snider,England,Manchester,08/25/1947
48666,Wm,Sargent,Spain,Madrid,04/27/1958
48667,Sammie,Hoover,Spain,Seville,03/07/1995
48668,Ola,Dudley,Italy,Genoa,01/10/1955
48669,Josefa,Allen,Spain,Madrid,05/03/1999
48670,Jamaal,Rollins,Italy,Palermo,04/02/1976
48671,Trinidad,Hood,Spain,Valencia,11/06/1977
48672,Kathie,Cote,Ireland,Tralee,09/16/1968
48673,Amalia,Valdez,Spain,Valencia,10/24/1995
48674,Julius,McCarty,France,Lyon,07/24/1945
48675,Theron,Avery,Spain,Valencia,03/21/1964
48676,Fritz,McDaniel,Germany,Dresden,08/11/2001
48677,Ed,Davenport,Germany,Munich,02/25/1952
48678,Deborah,Sykes,Spain,Barcelona,06/14/1981
48679,Frankie,Workman,Ireland,Limerick,04/01/1974
48680,Felipe,Wheeler,Germany,Cologne,05/15/1968
48681,Roland,Hale,Spain,Barcelona,06/07/1999
48682,Neal,Fulton,England,Birmingham,11/19/1988
48683,Lindsay,Osborn,Ireland,Dublin,04/05/2000
48684,Tabitha,Mooney,Spain,Madrid,11/05/1964
48685,Erick,Morris,Italy,Catania,07/01/1973
48686,Rocco,Phelps,England,Bristol,06/26/1944
48687,Leila,Sutton,England,Birmingham,05/25/1978
48688,Donn,Wise,France,Nantes,09/27/1949
48689,Patrica,Rosa,Portugal,Porto,02/05/1977
48690,Dallas,Colon,Italy,Rome,06/13/1981
48691,Franklin,Lynn,Switzerland,Geneva,04/12/1995
48692,Herb,Carr,Italy,Rome,10/26/1970
48693,Alphonse,Sullivan,Belgium,Antwerp,10/24/1946
48694,Roberto,Ingram,England,London,07/18/1974
48695,Dale,Bartlett,Switzerland,Basel,07/07/1969
48696,Luann,OConnor,Portugal,Lisbon,02/02/1997
48697,Rosalie,Wolfe,Italy,Bologna,09/20/1960
48698,Elise,McClain,France,Nantes,09/21/1989
48699,Megan,Wells,Spain,Barcelona,03/03/1983
48700,Janna,Dalton,England,Bristol,09/13/1988
48701,Wilton,Brewer,Spain,Zaragoza,09/19/1974
48702,Bernadine,Garrison,Netherlands,Utrecht,04/20/2004
48703,Penelope,Rocha,Germany,Düsseldorf,02/10/1973
48704,Wade,Thornton,Spain,Zaragoza,07/20/1967
48705,Glenna,Pierce,Germany,Bonn,10/09/1947
48706,Katharine,Carroll,France,Lyon,06/10/1949
48707,Walton,Dennis,Germany,Bonn,08/26/1956
48708,Jan,Chaney,Netherlands,Rotterdam,03/16/1986
48709,Berta,Kirk,Spain,Barcelona,10/04/1945
48710,Hilda,Lee,Netherlands,Utrecht,01/27/1943
48711,Dustin,Schultz,Netherlands,The Hague,01/08/1992
48712,Abraham,McCarty,Germany,Munich,04/23/1997
48713,Lynn,Barber,Germany,Cologne,08/11/2001
48714,Moises,Puckett,Ireland,Limerick,04/10/1974
48715,Virginia,Bowman,France,Marseille,07/03/1977
48716,Lonny,Gonzalez,Portugal,Lisbon,04/02/1959
48717,Granville,Hinton,Italy,Naples,03/16/1975
48718,Marva,Roberts,Spain,Zaragoza,04/04/1969
48719,Luann,Levy,Portugal,Lisbon,08/04/1999
48720,Vonda,Todd,England,Birmingham,01/23/1973
48721,Terrence,Lopez,Spain,Barcelona,11/13/1983
48722,Madge,Buckner,England,Liverpool,03/12/2004
48723,Randy,Jones,England,Birmingham,11/17/1985
48724,Beth,Merrill,France,Marseille,05/20/1981
48725,Claire,Harris,Spain,Seville,05/05/1958
48726,Clemente,Lane,Germany,Berlin,09/09/1994
48727,Vincent,Cross,England,Leeds,05/06/1959
48728,Harley,Tyson,Italy,Catania,11/21/1988
48729,Olin,Brewer,Germany,Cologne,02/12/1946
48730,Caleb,McPherson,Netherlands,Amsterdam,03/22/1946
48731,Jackie,Rutledge,Netherlands,The Hague,10/06/1977
48732,Garry,Boyer,England,Liverpool,08/04/1960
48733,Dolly,Davenport,Italy,Florence,01/20/1997
48734,Kelvin,Espinoza,Spain,Barcelona,07/06/1958
48735,Kim,Lee,France,Marseille,01/04/1987
48736,Coleman,Carey,Italy,Bologna,06/16/1985
48737,Amanda,Little,Italy,Palermo,11/16/1962
48738,Eva,Anderson,Germany,Munich,02/04/1969
48739,Flossie,Finley,Switzerland,Zürich,03/15/1966
48740,Kasey,Norris,Portugal,Lisbon,10/07/1953
48741,Candace,Hill,Italy,Bologna,05/23/1944
48742,Alfreda,Soto,France,Nantes,11/24/1974
48743,Quinn,Kirk,Spain,Zaragoza,08/24/1991
48744,Estela,Silva,England,Birmingham,04/11/1984
48745,Seymour,Levy,England,Birmingham,03/08/2001
48746,Lenard,Smith,England,Newcastle,09/10/1987
48747,Rosalie,Pittman,England,Bristol,02/18/1942
48748,Althea,Weaver,England,Leeds,06/25/1952
48749,Carey,Chase,England,London,06/02/1982
48750,Derick,Allen,France,Nice,11/24/1969
48751,Lisa,Stark,Netherlands,Rotterdam,02/27/1969
48752,Elvia,Pickett,Germany,Hamburg,05/24/1981
48753,Glenna,McGuire,Germany,Düsseldorf,06/27/1954
48754,Gwen,Lopez,France,Marseille,11/15/1988
48755,Arturo,Harris,France,Marseille,11/01/1979
48756,Cornelia,Cortez,Spain,Madrid,04/11/1944
48757,Mose,Murray,Germany,Cologne,09/26/1954
48758,Laurel,McNeil,Switzerland,Basel,05/08/1959
48759,Kenya,Rhodes,Germany,Düsseldorf,07/16/1989
48760,Clemente,Cote,Spain,Valencia,02/06/1989
48761,Amos,Newman,Germany,Berlin,05/26/1946
48762,Nigel,Alston,Belgium,Brussels,02/25/1996
48763,Julian,Clemons,Italy,Catania,05/10/1965
48764,Shirley,Terrell,Netherlands,Utrecht,10/05/1968
48765,Kristine,Garcia,France,Toulouse,07/03/1996
48766,Jerry,Adkins,Spain,Zaragoza,03/07/1965
48767,Rosario,Dyer,Germany,Berlin,04/21/1978
48768,Armand,Romero,England,Manchester,02/11/1965
48769,Valentine,Key,Netherlands,Utrecht,04/05/1993
48770,Antone,Francis,Germany,Munich,01/05/1973
48771,Kay,McCullough,France,Lyon,10/13/1984
48772,Jackie,McGuire,France,Nice,02/01/1978
48773,Jillian,Good,Germany,Berlin,10/24/1989
48774,Sung,Booker,England,Bristol,06/18/1949
48775,Lorene,Melton,Italy,Rome,02/16/1956
48776,Herb,McCray,Spain,Barcelona,03/06/1989
48777,Earl,Langley,France,Toulouse,08/18/1955
48778,Jeffery,Pruitt,Spain,Valencia,02/04/1992
48779,Glenna,Shannon,France,Marseille,06/15/2003
48780,Aline,Moses,Spain,Madrid,04/23/1943
48781,Jackie,Howard,Spain,Valencia,01/15/1961
48782,Ariel,Ratliff,England,Bristol,06/25/2001
48783,Ian,Griffith,France,Paris,07/23/1974
48784,Tommie,Molina,Germany,Hamburg,08/10/1946
48785,Fern,Trevino,Spain,Seville,11/20/1963
48786,Stacie,Key,Germany,Frankfurt,06/20/1948
48787,Darnell,Compton,Portugal,Lisbon,02/09/1964
48788,Forrest,Turner,Portugal,Braga,01/02/1980
48789,Donald,Pitts,Italy,Milan,04/11/1988
48790,Conrad,Holt,England,Leeds,05/13/1954
48791,Bryce,Calhoun,England,London,06/16/2000
48792,Broderick,Stokes,France,Paris,11/04/1997
48793,Rickie,Parker,France,Lyon,07/13/1996
48794,Trisha,Boyle,Italy,Florence,06/15/1981
48795,Christine,Crane,Netherlands,Rotterdam,07/22/1956
48796,Eldridge,Golden,Italy,Milan,01/10/1993
48797,Mason,Gillespie,Germany,Frankfurt,05/20/1970
48798,Katie,Daniel,Spain,Seville,04/24/1996
48799,Ivy,Dudley,France,Toulouse,05/21/1980
48800,Virgie,Frye,England,Liverpool,02/08/1968
48801,Matt,Church,England,Birmingham,10/14/1976
48802,Ashlee,Mullen,Spain,Barcelona,05/06/1986
48803,Lillian,Horne,Spain,Barcelona,01/22/1943
48804,Lillie,McDowell,France,Nice,05/12/1944
48805,Florencio,Fry,Italy,Catania,06/24/1989
48806,Bradly,Murray,Spain,Zaragoza,09/15/1957
48807,Laverne,Wilder,Germany,Bonn,09/23/1977
48808,Johnson,Floyd,Germany,Berlin,06/13/2000
48809,Jimmy,Sampson,Italy,Genoa,09/17/1960
48810,Delbert,Bradford,Ireland,Tralee,10/17/2004
48811,Nathaniel,Harper,Italy,Naples,10/08/1996
48812,Woodrow,Torres,Ireland,Limerick,10/14/1994
48813,Shanna,Roach,Portugal,Porto,10/19/1998
48814,Mohammad,Yang,England,Leeds,05/23/1964
48815,Trevor,Griffin,Switzerland,Lucerne,09/09/1982
48816,Pablo,Oliver,England,Newcastle,10/07/2002
48817,Veronica,Herman,Spain,Barcelona,02/24/1978
48818,Tiffany,Jackson,France,Marseille,07/17/1958
48819,Felicia,Potts,Belgium,Brussels,09/24/1971
48820,Dalton,Chambers,Italy,Rome,11/12/1990
48821,Art,Prince,Spain,Barcelona,09/19/1984
48822,Joesph,Mathews,England,Newcastle,01/03/1966
48823,Rueben,Grant,Netherlands,Utrecht,06/15/1978
48824,Demarcus,Morales,Italy,Milan,09/26/2002
48825,Lena,Gibbs,Netherlands,Utrecht,10/24/1973
48826,Vonda,Webster,Spain,Zaragoza,01/14/1982
48827,Mack,Maldonado,Switzerland,Geneva,11/07/1959
48828,Buford,Diaz,Spain,Murcia,09/25/1944
48829,Isiah,Gould,England,Manchester,05/21/1980
48830,Felton,Le,Spain,Barcelona,07/07/1948
48831,Wendi,Stout,Ireland,Waterford,06/26/1951
48832,Trey,Joseph,Switzerland,Lucerne,09/12/1956
48833,Margie,Norton,Italy,Florence,08/12/1991
48834,Katheryn,Witt,Ireland,Waterford,10/19/1988
48835,Bud,Vazquez,Ireland,Tralee,02/05/1965
48836,Adriana,Hogan,Spain,Seville,07/13/1989
48837,Elisha,Peterson,France,Nantes,01/03/1966
48838,Jamey,Pruitt,Spain,Valencia,07/10/1976
48839,Zelma,Tyson,Italy,Florence,01/27/1999
48840,Joseph,Guy,Spain,Córdoba,05/14/2004
48841,Wes,Atkins,France,Nice,08/04/1943
48842,Wilbert,Hughes,Ireland,Dublin,11/03/1964
48843,Mohamed,Pacheco,England,Leeds,10/04/1954
48844,Shawn,Byrd,England,Manchester,02/25/1990
48845,Vince,Rivas,England,Bristol,09/21/1956
48846,Adele,Armstrong,Spain,Madrid,02/05/1990
48847,Matt,Davis,Spain,Zaragoza,09/16/1984
48848,Louis,Irwin,Italy,Bologna,05/16/1978
48849,Ezequiel,Key,Germany,Frankfurt,03/15/1987
48850,Verna,Wilson,England,London,01/13/1997
48851,Kathrine,Cummings,Ireland,Cork,10/24/1982
48852,Wilburn,Campbell,Germany,Düsseldorf,09/13/1948
48853,Felipe,Gardner,Switzerland,Lucerne,02/07/1956
48854,Pedro,Macias,France,Lyon,01/25/1977
48855,Cecilia,Estrada,France,Marseille,02/26/1989
48856,Milan,Cooper,Germany,Berlin,07/19/1969
48857,Gaston,Simmons,France,Toulouse,10/23/1963
48858,Emil,Whitehead,Spain,Barcelona,02/13/1978
48859,Silvia,Murphy,France,Paris,02/22/1944
48860,Zackary,McFarland,Ireland,Tralee,05/21/1961
48861,Lois,Wagner,Germany,Cologne,02/10/1946
48862,Pat,Collier,Netherlands,Rotterdam,02/12/1946
48863,Geraldine,McKay,Spain,Barcelona,09/07/1954
48864,Shelia,Ballard,France,Nice,10/04/1954
48865,Brad,Alford,Ireland,Dublin,11/17/1998
48866,Jermaine,Buckley,France,Marseille,08/17/1999
48867,Walker,Salas,Germany,Munich,09/25/1985
48868,Roosevelt,Lancaster,Germany,Munich,01/25/1947
48869,Landon,Dale,France,Nantes,01/06/1973
48870,Meredith,Madden,Spain,Valencia,06/19/1944
48871,Trevor,Hurst,Switzerland,Geneva,10/02/1998
48872,Callie,Suarez,Germany,Düsseldorf,08/22/2004
48873,Sterling,Cardenas,Italy,Genoa,04/06/1983
48874,Charles,Horne,Switzerland,Lucerne,03/08/1998
48875,Augusta,Curry,France,Marseille,08/15/1947
48876,Santos,Wynn,England,Manchester,10/23/1965
48877,Abigail,Turner,England,Liverpool,03/19/1994
48878,Caitlin,Molina,England,Newcastle,03/19/1961
48879,Marco,Brennan,Ireland,Dublin,05/09/1962
48880,Rena,Barnes,Spain,Córdoba,01/01/1971
48881,Kenton,Justice,France,Lyon,07/22/1978
48882,Chester,Riggs,Ireland,Cork,09/24/1997
48883,Patrica,Gonzales,Spain,Barcelona,09/16/2001
48884,Morris,Lancaster,Italy,Florence,04/14/1996
48885,Korey,Fisher,Germany,Dresden,05/07/1988
48886,Roosevelt,Rush,Germany,Frankfurt,10/10/1976
48887,Barbara,Chambers,England,Liverpool,02/09/1957
48888,Melba,Watts,Germany,Munich,06/01/1951
48889,Nannie,Hewitt,England,Bristol,11/07/1961
48890,Adrienne,Smith,Ireland,Limerick,11/16/1979
48891,Lilly,Fuentes,Switzerland,Geneva,02/19/1997
48892,Filiberto,Glass,France,Paris,01/19/1977
48893,Newton,Weiss,Ireland,Limerick,04/26/1978
48894,Tina,Macias,Ireland,Limerick,03/09/1959
48895,Jacinto,Mclean,France,Paris,09/18/1967
48896,Ned,Marks,Italy,Florence,07/23/1996
48897,Fanny,Whitehead,Italy,Rome,07/01/1998
48898,Eloise,Oneal,Germany,Hamburg,09/16/1948
48899,Susie,Downs,Ireland,Limerick,11/07/1944
48900,Shelia,Pace,Ireland,Limerick,08/11/1985
48901,Ted,Ortiz,Spain,Barcelona,04/21/1974
48902,Noemi,Larsen,Spain,Zaragoza,07/09/1969
48903,Graig,Clements,Ireland,Cork,11/18/1971
48904,Bradford,Shannon,Spain,Zaragoza,02/18/1986
48905,Andres,Estes,Germany,Bonn,11/19/1946
48906,Chester,Spears,Italy,Catania,08/21/1982
48907,Reginald,OConnor,Spain,Murcia,02/24/1998
48908,Bob,Huber,Spain,Barcelona,02/27/1998
48909,Kristine,Armstrong,Italy,Rome,02/16/1954
48910,Melva,Stevens,Italy,Genoa,01/24/1984
48911,Earline,Huffman,Spain,Valencia,04/14/2002
48912,Geraldo,Bowen,Germany,Berlin,10/10/1981
48913,Milton,McClain,England,Bristol,08/26/2003
48914,Jordan,Hopkins,Netherlands,Utrecht,08/14/1983
48915,Lee,Burch,Netherlands,Rotterdam,08/02/1955
48916,Gerry,Morin,France,Paris,05/23/1942
48917,Margaret,Kidd,France,Paris,03/17/1950
48918,Sandra,Trevino,Germany,Bonn,03/11/1994
48919,Wilma,Guerra,Ireland,Waterford,09/25/1957
48920,Mitch,Reid,Spain,Barcelona,05/09/1964
48921,Shawn,Swanson,England,Liverpool,05/25/1996
48922,Kory,Wilder,Ireland,Tralee,06/22/1955
48923,Carlton,Kidd,Italy,Catania,09/21/1993
48924,Mitzi,Petty,Germany,Munich,09/02/1984
48925,Jermaine,McMahon,England,Bristol,04/11/1980
48926,Rosella,Durham,Switzerland,Geneva,07/04/2001
48927,Asa,Snider,France,Marseille,05/11/1980
48928,Ezra,Burns,Italy,Catania,04/19/1999
48929,Dianne,Savage,Netherlands,The Hague,05/16/1966
48930,Lindsay,Gilliam,France,Nantes,05/15/1977
48931,Jude,Kent,France,Paris,11/03/1971
48932,Leola,Sanchez,Portugal,Porto,09/15/1966
48933,Lemuel,Wilkerson,Italy,Rome,07/21/1973
48934,Vanessa,Harrison,Italy,Rome,10/19/1948
48935,Elmo,Bean,Spain,Valencia,05/05/2004
48936,Stefanie,Blackwell,England,Leeds,09/18/1973
48937,Shad,Bright,Switzerland,Geneva,04/12/1993
48938,Darla,Cross,England,Liverpool,11/15/1954
48939,Carrie,Ortiz,Germany,Berlin,07/12/1977
48940,Margret,Grimes,France,Nantes,01/18/1996
48941,Emory,Hunter,Spain,Córdoba,10/08/2002
48942,Augustus,Allen,England,London,10/17/1994
48943,Vernon,Ryan,Germany,Berlin,02/10/1948
48944,Leroy,Christian,England,Bristol,06/11/1982
48945,Blanca,Hobbs,Netherlands,Amsterdam,02/06/1968
48946,Walton,Valentine,Switzerland,Zürich,05/06/1947
48947,Geraldo,Shields,Portugal,Lisbon,06/27/1996
48948,Sylvia,Wooten,Italy,Florence,07/26/1988
48949,Christina,Oneal,Switzerland,Basel,11/15/1971
48950,Kendrick,Neal,France,Nantes,01/07/1998
48951,Palmer,Huffman,Netherlands,Rotterdam,11/24/1995
48952,Rod,Haney,Italy,Catania,09/24/1981
48953,Cristopher,Flynn,Netherlands,Amsterdam,04/27/1978
48954,Joanna,Lang,Italy,Naples,05/27/1984
48955,Earlene,Vasquez,Italy,Genoa,07/01/1956
48956,Lena,Huber,Germany,Bonn,07/17/1949
48957,Lilly,Reynolds,Switzerland,Lucerne,05/17/1972
48958,Jermaine,McBride,Ireland,Waterford,04/19/1956
48959,Lucio,Lucas,Spain,Córdoba,05/17/1947
48960,Cesar,Simmons,Netherlands,Rotterdam,06/22/1962
48961,Isabella,Craig,Ireland,Cork,05/05/1970
48962,Wiley,Rollins,England,Bristol,07/27/1952
48963,Gayle,Drake,Italy,Rome,07/02/1959
48964,Marion,Copeland,Ireland,Tralee,08/08/1996
48965,Merrill,Dudley,England,London,02/27/1988
48966,Owen,Contreras,Germany,Dresden,02/24/1977
48967,Reyes,Mooney,England,Liverpool,01/02/1954
48968,Eldridge,Skinner,Italy,Naples,07/18/1983
48969,Dewayne,Merrill,Portugal,Lisbon,02/15/1964
48970,Cary,Lawson,Spain,Madrid,01/21/1997
48971,Vince,Santiago,Italy,Florence,06/23/1979
48972,Sergio,Lester,Spain,Zaragoza,08/01/1953
48973,Noelle,Decker,England,Birmingham,10/22/1997
48974,Marilyn,Burks,England,London,05/14/1968
48975,Porter,Hansen,Italy,Milan,06/21/1977
48976,Patsy,Sharpe,Netherlands,Rotterdam,01/06/1957
48977,Dewitt,Hammond,Ireland,Dublin,02/12/1982
48978,Brenton,Fitzgerald,Italy,Florence,05/18/1943
48979,Lenora,Johnston,Portugal,Porto,10/13/1983
48980,Liliana,Carr,Spain,Zaragoza,02/27/1956
48981,Ada,Kerr,Ireland,Waterford,01/21/1975
